nom,region,departement,sous_prefecture,latitude,longitude,population
"Fiéla","","","","9.952252","-7.450819",""
"Gouando","","","","9.880003","-7.217649",""
"Katiali","","","","9.8972493","-6.1260371",""
"Koro","","","","9.8909973","-6.5947354",""
"Méblala","","","","9.9540744","-7.1376975",""
"Sangwani","","","","9.889466","-7.362495",""
"Tabakoroni","","","","10.103642","-6.42357",""
"Tomozomo","","","","9.8741997","-6.787856",""
"Zanasso 1","","","","9.8932395","-6.7129411",""
"Ziémougoula","","","","9.919143","-7.435312",""
"Bépkanvogo","","","","9.7508757","-5.0299658",""
"Doulouvogo","","","","9.6455765","-5.1606852",""
"Dékovogo","","","","9.6570212","-5.1780423",""
"Gbémivogo","","","","9.659411","-5.238268",""
"Kafalovogo","","","","9.676525","-5.2684",""
"Korokounouvogo","","","","9.6379374","-5.2585449",""
"Lagben","","","","9.61542","-5.000683",""
"Sagbarikovogo","","","","9.7002411","-5.2723422",""
"Toufogo","","","","9.7069924","-5.2971733",""
"Woulokonkaha","","","","9.6064703","-5.2756644",""
"Nyénénavogo","","","","9.7173853","-5.5009488",""
"Sohouo","","","","9.6050413","-5.65587","16000"
"Yapégavogo","","","","9.7811118","-5.4425193",""
"Madian","","","","8.0762373","-6.1740113",""
"Dobadougou","","","","8.068149","-6.1584285",""
"Gbangana","","","","8.0727855","-6.2089713",""
"Tondini","","","","8.1729423","-6.1431066",""
"Kanotafla","","","","7.5295155","-5.9779287",""
"Pahoubigrofla","","","","7.5368646","-5.9688714",""
"Zigofla","","","","7.5526179","-5.969538",""
"Tagoura","","","","6.926703","-6.4573464",""
"Tapéguhé","","","","6.9599075","-6.4667178",""
"Koukoguhé","","","","6.9101938","-6.5664242",""
"Diai","","","","6.509026","-8.3419507",""
"Paoulo","","","","6.5220051","-8.3426292",""
"Dyélokaha","","","","9.3971089","-5.54922",""
"Lorikaha","","","","9.3943791","-5.5373155",""
"Dagbonkaha","","","","9.374955","-5.5775656",""
"Nabodjelikaha","","","","9.3690894","-5.5655246",""
"Lédorokaha","","","","9.3698168","-5.5560118",""
"Lavononkaha","","","","9.3654307","-5.5399926",""
"Nyenlouhokaha","","","","9.3661749","-5.5211969",""
"Kpeungarikaha","","","","9.37421","-5.4995191",""
"Nanakaha","","","","9.3686375","-5.4734935",""
"Kasiélé","","","","9.3475677","-5.5466947",""
"Dokaha","","","","9.3480416","-5.5684216",""
"Nyonkaha","","","","9.3352642","-5.5567054",""
"Navonongokaha","","","","9.330966","-5.5581002",""
"Lonakaha","","","","9.3343625","-5.5795014",""
"Dagbarikaha","","","","9.3389557","-5.6058977",""
"Nianélékaha","","","","9.4169379","-5.6090289",""
"Bounokaha","","","","9.3968468","-5.602484",""
"Takali","","","","9.4197323","-5.5924522",""
"Kafigé","","","","9.4256178","-5.5772722",""
"Seyélihouo","","","","9.6582619","-6.072296",""
"Kanoua","","","","9.7075475","-6.062969",""
"Sakoumadougou","","","","9.7047438","-6.0323227",""
"N'Ganon","","","","9.6825212","-5.9909637","5000"
"Tolma","","","","9.6720522","-6.017328",""
"Mara","","","","9.7227391","-6.0265625",""
"Katyaha","","","","9.7298989","-5.9965256",""
"Kolokpo","","","","9.7517423","-5.9882101",""
"Pitiengomon","","","","9.7651885","-6.0614308",""
"Sébé","","","","9.7822829","-6.0116629",""
"Sienré","","","","9.8139934","-6.0593238",""
"Séro","","","","9.8521963","-6.0142116",""
"Zouani","","","","9.8542842","-6.1203934",""
"Lafing","","","","9.6884541","-6.1420899",""
"Kamanga","","","","9.5539797","-6.1078563",""
"Fila","","","","9.555481","-5.9393326",""
"Tiendiébo","","","","7.6043434","-5.55377",""
"Ouengré","","","","7.5812841","-5.5864505",""
"Tiesso","","","","7.5176819","-5.5182363",""
"Ndrébo","","","","7.5094178","-5.5084988",""
"Akayakro","","","","7.7137294","-5.5104249",""
"Koudébo Dan","","","","7.7382427","-5.5268534",""
"Dori Sakassou","","","","7.7010648","-5.5616427",""
"Ouaouassi","","","","7.7137118","-5.5518309",""
"Soro","","","","7.7101423","-5.5527497",""
"Démakro","","","","7.7227441","-5.5501588",""
"Séoulétié","","","","7.7668379","-5.5109365",""
"Apani Mangouakro","","","","7.7845382","-5.3923551",""
"Diéribanoua","","","","7.807068","-5.3925302",""
"Abikro","","Béoumi","","7.8100232","-5.4420752",""
"Kongossou","","","","7.8889744","-5.5054745",""
"Assakro","","","","7.8872028","-5.5516485",""
"Djougoukro","","Béoumi","","7.9210106","-5.5278379",""
"Alékro","","Béoumi","","7.9663429","-5.5389464",""
"Mesoukro","","Béoumi","","8.0354336","-5.3996049",""
"Gisankro","","","","8.0287801","-5.445831",""
"Bénou","","","","7.1249924","-5.544991",""
"Angouassi","","","","7.0043065","-5.4056496",""
"Soumou","","","","9.2584467","-6.0709272",""
"Dagba","","","","9.2440613","-5.963929",""
"Sammbokaha","","","","9.2780743","-5.9486194",""
"Plétiméné","","","","9.2970254","-6.1079569",""
"Zangaha","","","","9.2889176","-6.2391971",""
"Mériméri","","","","9.3034058","-6.3759131",""
"Bolodo","","","","9.3331435","-6.3100276",""
"Odia","","","","9.3733031","-6.1682031",""
"Tiéliga","","","","9.3571434","-6.1913319",""
"Nagbélékaha","","","","9.2299591","-6.1021546",""
"Talléré","","","","9.1990602","-6.1469361",""
"Bodou","","","","9.0366782","-6.0430228",""
"Gama","","","","9.0613468","-6.2232971",""
"Noufré","","","","8.9541842","-6.0809131",""
"Kazyomon","","","","8.9441841","-6.1151553",""
"Gnénégnerkaha","","","","8.9640285","-6.0524404",""
"Bébékaha","","","","8.8346058","-6.1149192",""
"Sissédougou","","","","8.9029441","-6.1550952",""
"Sokoura","","","","8.8243287","-6.2720148",""
"Koté","","","","8.8332074","-6.2449415",""
"Samoukaha","","","","8.8553261","-6.2122283",""
"Toutey","","","","8.8358566","-6.2711316",""
"Katyali","","","","8.873091","-6.2699203",""
"Séfigé","","","","8.8976288","-6.2592125",""
"Gbatosso","","","","8.9743944","-6.2752801",""
"Missidougou","","","","8.562526","-6.0726465",""
"Tiébakaha","","","","8.5340173","-6.0470458",""
"Djinbala","","","","9.4957884","-4.9705466",""
"Dyenyené","","","","9.57804","-5.0150047",""
"Dyèwarakaha","","","","9.4817866","-5.0197633",""
"Kouloukorosso","","","","9.474202","-4.974025",""
"Pélé","","","","9.524464","-4.983283",""
"Sammbakaha","","","","9.411036","-5.107141",""
"Séfonnyénékaha","","","","9.4443709","-5.0833764",""
"Kaloufla","","","","7.5243638","-6.0428708",""
"Tyéifla","","","","7.5326814","-6.0532778",""
"Duanoufla","","","","7.5591543","-6.0823197",""
"Kavaka","","","","7.6032461","-6.0944138",""
"Zone centrale SOGB","","","","4.6722909","-7.0811389",""
"Alamandyougoukaha","","","","9.4496679","-5.1320677",""
"Kayerguévogo","","","","9.4493242","-5.1776112",""
"Kinéyèkaha","","","","9.436051","-5.140943",""
"Tigisikaha","","","","9.4356106","-5.1947143",""
"Wélengèkaha","","","","9.5197149","-5.2654926",""
"Kouroukouna","","","","9.288973","-5.198509",""
"Pangaladougou","","","","9.27567","-5.246025",""
"Tagmonokaha","","","","9.1998982","-5.0518433",""
"Tyakwénékaha","","","","9.160525","-5.128049",""
"Tyélétanakaha","","","","9.1094308","-5.1962912",""
"Tondolo","","","","8.3242277","-6.0065765",""
"Tabakoro","","","","8.3247193","-5.9644047",""
"Dyédougou","","","","8.3234747","-5.957204",""
"Kyakahi","","","","8.3410079","-5.9650725",""
"Niarana","","","","8.3467142","-6.0785542",""
"Siriho","","","","8.3986738","-6.0463221",""
"Samorosso","","","","8.4040523","-6.0884529",""
"Fiékom-Borombo","","","","7.0998875","-6.8457075",""
"Monoko Zohi","","","","7.0692667","-6.8456282",""
"Amoakro","","","","5.550127","-3.1687801",""
"Aka-Chantier","","","","5.6752778","-3.3294647",""
"Belleville","","","","5.3977862","-5.0078663",""
"Godesso","","","","5.6037199","-4.91222",""
"KOUADIOKRO","","","","5.9102591","-6.7849698",""
"Kouakouagui","","","","5.8841934","-6.7948151",""
"WABIASSO","","","","5.8870771","-6.7482481",""
"Ipouagui","","","","5.5189002","-6.8357195",""
"Dooguiagui","","","","5.4407213","-6.7598412",""
"Zroagui","","","","5.4541989","-6.7243934",""
"Yaffo-Attié","","","","6.5399179","-3.9336335",""
"Mafou","","","","5.9965151","-4.0501876",""
"Angoua-yaokro","","","","7.6938328","-5.2134709",""
"Sagboya V6","","","","5.9657057","-6.9133186",""
"KODAYA V5","","","","5.9943856","-6.9726843",""
"M'brakro","","","","5.8471972","-6.8166932",""
"Akou Toué Nguessankro","","","","7.9672986","-5.1375697",""
"Dikro","","","","7.9932732","-5.1757952",""
"Gbagbakro","","","","7.9382714","-5.0557105",""
"Tiénankro","","","","7.9803831","-5.1161209",""
"Assé Diaoukro","","","","7.8990588","-5.1785371",""
"Dia Andokro","","","","7.7533913","-5.2208862",""
"Koffi Nakro","","","","7.643059","-4.97986",""
"Konanblékro","","Botro","","7.8744091","-5.1562549",""
"Kouakro","","","","7.784236","-4.981649",""
"Kouassi Golikro","","","","7.7607499","-5.1937786",""
"Awouyennou","","Botro","","7.849833","-5.2162299",""
"Sesseti","","","","7.6919102","-5.1230888","200"
"Soussoubo","","Botro","","7.7390704","-5.2035303",""
"Toungba Kouadiokro","","","","7.6627258","-4.9766248",""
"Kpakpabo","","Botro","","7.8874958","-5.1633505",""
"Yobouékro","","","","7.8316598","-5.1462367",""
"Kplekro","","","","5.9943243","-3.1834817",""
"Amandi Afoué","","","","5.9205867","-3.1829464",""
"Abradinou","","","","6.187311","-3.454926",""
"Mbasso-Atié","","","","6.2904928","-3.4984843",""
"Adjamé","","","","6.2761947","-3.5186244",""
"Abradine","","","","6.2008452","-3.6137764",""
"Diangobo","","","","6.1522691","-3.6438609",""
"Fiassé","","","","6.1596015","-3.6383684",""
"Grébouo 2","","","","5.5751714","-6.3484008",""
"Akongokoua","","","","5.6403663","-3.9730671",""
"Koudio","","","","9.4825321","-5.1490591",""
"Djongo","","","","9.4178261","-5.0470896",""
"Kokoma","","","","8.3456144","-6.2213269",""
"Bikassi","","","","8.4874022","-6.0589326",""
"Didougou","","","","8.4787708","-6.0446168",""
"N'Gouédougou","","","","8.4945581","-6.0968219",""
"Tabakoro","","","","8.4982052","-6.1169077",""
"Diarala","","","","8.4748622","-6.1063146",""
"Kandiédougou","","","","8.4476404","-6.1017707",""
"Sanankoro","","","","8.4396927","-6.0921916",""
"Lalogo","","","","8.8309313","-6.3512362",""
"Gominasso","","","","8.9337469","-6.3764073",""
"Locolo","","","","8.9194103","-6.4753609",""
"Mahra","","","","8.6808255","-5.9776664",""
"Kadioha","","","","8.967346","-5.882475",""
"Kodiodougou","","","","8.7624993","-6.3234785",""
"Tienvolokaha","","","","8.7626262","-6.3874335",""
"Adlékro","","","","7.4982841","-5.0760571",""
"Agbakro","","Botro","","7.7343566","-5.1870146",""
"Aka Akaffoukro","","","","7.3613589","-4.9852842",""
"Assankro","","","","7.334367","-5.0229762","501"
"Apokro","","","","7.6017949","-5.189621",""
"Assiéblénou","","","","7.679179","-5.202451",""
"Kofikro","","","","7.5749774","-5.0264296",""
"Kokokro","","","","7.743147","-5.1841673",""
"Ndjuakro","","","","7.313559","-4.991567",""
"Valhamba","","","","5.3821072","-3.5690802",""
"Assamoikro","","Sakassou","","7.5573996","-5.1937913",""
"Blékro","","","","7.3777937","-5.3462773",""
"Koloko Sakassou","","","","7.3096611","-5.3373631",""
"Koubénou","","","","7.43795","-5.195852",""
"Mendéké","","","","7.318301","-5.243295",""
"Ponkouakoukro","","","","7.316889","-5.277803",""
"Sando","","","","7.407245","-5.24922",""
"Ouanadiékaha","","","","8.3613771","-5.1714961",""
"Ouréguékaha","","","","8.4493628","-5.1930254",""
"Folofonkaha","","","","8.5768928","-5.2096995",""
"Lôho","","","","8.6793596","-5.1314564",""
"Sérigbokaha","","","","8.4438386","-5.1512441",""
"Ouréguékaha","","","","8.4618621","-5.3038287",""
"Pétionnara","","","","8.4314987","-5.1143516",""
"Koulokaha","","","","8.9065354","-5.0340621",""
"Sépikaha","","","","8.9096716","-5.0451654",""
"Niérétenkaha","","","","8.9441244","-5.0698511",""
"Kiohan","","","","8.5274886","-5.1184655",""
"Angolokaha","","","","8.5202174","-5.1751743",""
"Paulkro","","","","4.8267305","-7.0230377",""
"Tiengala","","","","8.3413835","-5.1262043",""
"Takala","","","","8.275418","-5.0524085",""
"Nikolo","","","","8.1984309","-5.0708537",""
"N'Dana","","","","8.1855418","-5.0414271",""
"Kpéfélé","","","","8.144281","-5.0360227","1041"
"Allokokro","","","","7.7331728","-5.0794392","1000"
"Nagnébao","","","","4.9476796","-6.9671544",""
"Assembo","","","","7.1684495","-5.0036934",""
"Totokro","","","","7.235565","-5.1248527",""
"Golikro","","","","7.2401642","-5.0962116",""
"Bakro Sakassou","","","","7.0520359","-5.0959563",""
"Attien Kofikro","","","","7.0518217","-5.0159249",""
"Akimouyaokro","","","","6.9167844","-5.1064987",""
"N'Guessankro","","","","6.9414792","-5.1228568",""
"Nzéré","","","","6.9374236","-5.1716343",""
"Offoué-Diékro","","","","6.9176778","-5.1353635",""
"Menou","","","","7.0297111","-5.2166118",""
"Kakou-Broukro","","","","6.8460044","-5.1374451",""
"Mahounou Nanafoué","","","","6.8112724","-5.1385747",""
"Kami","","","","6.882888","-5.278706",""
"Kbassouakro","","","","6.769858","-5.354162",""
"Kikro","","","","6.8335524","-5.3459883",""
"Koi Kouassikro","","","","6.976093","-5.045005",""
"Morokinkro","","","","6.8166","-4.994572",""
"Darakokaha","","","","8.291697","-5.1594762",""
"Lougbonou- Totokrakro","","","","8.0500892","-5.2757352",""
"Pelekaha","","Botro","","8.0419996","-5.1832893",""
"Tiédiarikaha","","","","8.0332837","-5.1403574",""
"Golykouameko","","Botro","","7.8563444","-5.1712664",""
"Nougoua","","","","5.341392","-2.7777125",""
"Namouékoungba","","","","8.0440254","-5.2578105",""
"Paboinkaha","","","","8.0828208","-5.2245214",""
"Naplékaha","","","","8.199577","-5.3057265",""
"Bona","","","","7.8894195","-6.6018069",""
"Flana","","","","7.9113962","-6.5792477",""
"Dyakala","","","","7.894355","-6.5371616",""
"Békoro","","","","7.9285052","-6.6065995",""
"Fizanigoro","","","","7.9524229","-6.6474057",""
"Nazéokaha","","","","8.9575173","-6.0306094",""
"Sibirnakaha","","","","9.0080435","-6.0812731",""
"Dondoni","","","","7.6629117","-4.2070084",""
"Abbè-Bégnini","","","","5.6355232","-4.0009625",""
"Gouané","","","","7.8300444","-7.4356109",""
"Zagoué","","","","7.8679772","-7.4296401",""
"Touoba","","","","7.8638667","-7.4651347",""
"Sangdigigbané","","","","7.8544819","-7.4986091",""
"Bagouiné","","","","7.8401185","-7.5329945",""
"Gouané","","","","7.8223071","-7.407609",""
"Ditomba","","","","7.8198933","-7.4026654",""
"Tompoudié","","","","7.826227","-7.3911578",""
"Soba","","","","7.8113517","-7.3214007",""
"Béhita","","","","7.7979604","-7.4339885",""
"Sohouba","","","","7.7533592","-7.4115307",""
"Guiané 1","","","","7.8532118","-7.4109911",""
"Souatiesso","","","","7.9514621","-7.5326367",""
"Dolla","","","","7.9536813","-7.5669255",""
"Madina","","","","7.8468797","-7.5176158",""
"Zouzoussou I","","","","7.8351232","-7.6197106",""
"Douè 1","","","","7.8003284","-7.6447245",""
"Moyango","","","","7.9581505","-7.5037391",""
"Sokouralla","","","","7.9741747","-7.4903154",""
"Ngamouéssa","","","","7.8955623","-7.6506805",""
"Ouendié","","","","7.7196039","-7.4449559",""
"Sengosso","","","","7.9037832","-7.6597712",""
"Yamatoullo","","","","7.9683459","-7.6414575",""
"Singosso 2","","","","7.9089383","-7.6146126",""
"Tiéfindougou","","","","8.1116118","-6.0619045",""
"Samakouna","","","","8.1162967","-6.0295042",""
"Touéla","","","","8.2122082","-7.4543088",""
"Sion","","","","8.0856392","-7.4820263",""
"Séla","","","","8.0288326","-7.471543",""
"Kiélé","","","","7.5099328","-7.665849",""
"Tianso","","","","7.3176618","-7.6140307",""
"Ligbalé 1","","","","7.5373254","-7.7980555",""
"Goulédépleu","","","","7.5403622","-7.7242847",""
"Kabrankro","","","","6.7139259","-3.7598274",""
"Dey-Oboguié","","","","6.0048082","-4.2565179",""
"Koutoukro 1","","","","5.6146212","-3.5692011",""
"Lapo","","","","5.9337178","-4.1044421",""
"Okouguié","","","","6.0416902","-4.1125925",""
"N'Oakro","","","","6.5245852","-3.4104892",""
"Abi","","","","7.0683614","-3.6127722",""
"Konankonankro","","","","7.0286594","-3.6830288",""
"Morokro","","","","6.9806853","-3.5941582",""
"Pagnébly","","","","7.2486269","-7.1322949",""
"Késsérébly","","","","7.2535399","-7.1551049",""
"Sinikosson","","","","7.2085621","-7.0955438",""
"Wahin","","","","5.7994328","-4.2891455",""
"Solokaye","","","","8.5497749","-3.7770291",""
"Néro Ougné","","","","4.8896869","-6.9725426",""
"Koulikoro (walou)","","","","7.8084516","-7.1578977",""
"Kamalo","","","","7.7711623","-7.1103765",""
"Iriguêlé","","","","7.677351","-7.2505764",""
"Lotou","","","","7.8386753","-7.1249618",""
"Bibita","","","","7.6952338","-7.0862013",""
"Nané","","","","7.6896904","-7.1870061",""
"Ganné","","","","7.6248648","-7.3185183",""
"Zoandié","","","","7.6631219","-7.3199013",""
"Douagéré","","","","7.6883209","-7.3206031",""
"Taobli","","","","7.5557794","-7.0488181",""
"Klangbolably","","","","7.5333085","-7.238246",""
"Siambly","","","","7.5411256","-7.1962941",""
"Taobly","","","","7.4129225","-7.1854725",""
"Kavéna","","","","7.9008921","-6.6514414",""
"Gbalo","","","","7.9005503","-6.6574187",""
"Dyarabala","","","","7.8894434","-6.6541368",""
"Bohovo","","","","7.8886683","-6.6580804",""
"Niaoulenko","","","","7.9031266","-6.5589944",""
"Sonhala","","","","8.0476787","-6.5903994",""
"Dimbo","","","","8.3309074","-6.9736725",""
"Dangrézo","","","","8.0396044","-7.0778907",""
"Sorotoma","","","","8.0894287","-7.1252956",""
"Gbétéma","","","","8.0970335","-7.1779786",""
"Fénan","","","","8.1690606","-7.2487993",""
"Dougba 2","","","","10.2576404","-6.4266956",""
"Tiémélé-Andokro","","","","6.6945919","-4.8848002",""
"Koffi-Kouadiokro","","","","6.696306","-4.6256027",""
"Alloko-Kouadiokro","","","","6.6785237","-4.6457612",""
"N'Dokoissikro","","","","7.0146835","-4.687579",""
"Zorolé","","","","7.7439248","-7.3179653",""
"Ditomba","","","","7.9073249","-7.4117376",""
"Baniga","","","","7.8829208","-7.6960756",""
"Somba","","","","7.8105064","-7.4733611",""
"Zoanleu","","","","7.4077979","-7.7598579",""
"Gbézio","","","","7.398547","-7.326049",""
"Monongo","","","","9.831918","-6.604023",""
"Nibrini","","","","9.9284133","-6.5573368",""
"Blédiéméné","","","","9.7722016","-6.5616956",""
"Zanasso 2","","","","9.8998355","-6.6891091",""
